CustomerKey,GeographyKey,City,Country,Title,full name,BirthDate,Gender,EmailAddress,DateFirstPurchase
18850,339,Mill Valley,United States,NULL,EthanHughes,1966-01-10,Male,ethan8@adventure-works.com,2021-12-05
18851,337,Long Beach,United States,NULL,DaltonCook,1960-04-14,Male,dalton83@adventure-works.com,2021-12-12
18852,60,Port Hammond,Canada,NULL,AllisonSanders,1965-07-19,Female,allison2@adventure-works.com,2021-08-08
18853,539,Corvallis,United States,NULL,JacquelineGray,1960-01-11,Female,jacqueline30@adventure-works.com,2021-04-26
18854,623,Kirkland,United States,NULL,HunterTurner,1965-05-21,Male,hunter34@adventure-works.com,2021-12-19
18855,54,N. Vancouver,Canada,NULL,RobertZhang,1959-11-19,Male,robert35@adventure-works.com,2021-05-19
18856,352,Palo Alto,United States,NULL,ThomasGreen,1959-09-12,Male,thomas50@adventure-works.com,2021-12-23
18857,614,Edmonds,United States,NULL,SebastianSanders,1960-01-01,Male,sebastian3@adventure-works.com,2021-12-20
18858,336,Lincoln Acres,United States,NULL,MiguelParker,1959-11-02,Male,miguel42@adventure-works.com,2021-12-19
18859,62,Royal Oak,Canada,NULL,OliviaHenderson,1960-03-17,Female,olivia50@adventure-works.com,2021-06-18
18860,635,Renton,United States,NULL,SydneyFoster,1965-12-13,Female,sydney38@adventure-works.com,2021-12-06
18861,607,Ballard,United States,NULL,AshleyWood,1959-08-22,Female,ashley28@adventure-works.com,2021-10-10
18862,300,Beverly Hills,United States,NULL,LukeZhang,1960-03-21,Male,luke13@adventure-works.com,2021-12-04
18863,383,West Covina,United States,NULL,CharlesScott,1960-05-13,Male,charles33@adventure-works.com,2021-12-20
18864,361,San Gabriel,United States,NULL,ElijahLong,1965-09-08,Male,elijah13@adventure-works.com,2021-12-05
18865,623,Kirkland,United States,NULL,AshleyHayes,1958-07-23,Female,ashley50@adventure-works.com,2021-12-12
18866,311,Concord,United States,NULL,MiguelScott,1958-09-30,Male,miguel30@adventure-works.com,2021-12-12
18867,545,Milwaukie,United States,NULL,ThomasPerry,1958-03-15,Male,thomas9@adventure-works.com,2021-12-03
18868,337,Long Beach,United States,NULL,AdamLong,1957-11-15,Male,adam7@adventure-works.com,2021-11-29
18869,343,National City,United States,NULL,AshleyFlores,1958-02-25,Female,ashley39@adventure-works.com,2021-11-30
18870,536,Beaverton,United States,NULL,AnaBarnes,1958-01-31,Female,ana3@adventure-works.com,2022-01-21
18871,43,Burnaby,Canada,NULL,RubenRubio,1943-01-11,Male,ruben0@adventure-works.com,2021-02-04
18872,611,Bremerton,United States,NULL,MiguelSeverino,1943-12-19,Male,miguel71@adventure-works.com,2021-10-20
18873,552,W. Linn,United States,NULL,AustinRodriguez,1945-05-18,Male,austin35@adventure-works.com,2021-08-11
18874,638,Sedro Woolley,United States,NULL,JuliaGreen,1944-11-03,Female,julia11@adventure-works.com,2021-08-03
18875,71,Westminster,Canada,NULL,DevinWatson,1944-11-23,Male,devin62@adventure-works.com,2021-09-03
18876,300,Beverly Hills,United States,NULL,LukeChen,1945-02-15,Male,luke15@adventure-works.com,2021-12-15
18877,299,Berkeley,United States,NULL,EvanHall,1951-07-03,Male,evan47@adventure-works.com,2021-05-08
18878,310,Colma,United States,NULL,MalloryRamos,1951-10-16,Female,mallory4@adventure-works.com,2021-12-01
18879,310,Colma,United States,NULL,GarrettMorgan,1958-03-22,Male,garrett17@adventure-works.com,2021-11-05
18880,536,Beaverton,United States,NULL,JarrodSanchez,1946-09-04,Male,jarrod19@adventure-works.com,2021-10-14
18881,546,Oregon City,United States,NULL,KimberlyJames,1946-08-07,Female,kimberly11@adventure-works.com,2021-12-23
18882,63,Shawnee,Canada,NULL,DaltonHayes,1947-01-31,Male,dalton68@adventure-works.com,2021-11-26
18883,51,Langford,Canada,NULL,JonathanGarcia,1982-12-05,Male,jonathan70@adventure-works.com,2021-03-12
18884,60,Port Hammond,Canada,NULL,BryanReed,1982-12-17,Male,bryan21@adventure-works.com,2021-08-16
18885,10,Newcastle,Australia,NULL,CaraMa,1953-12-22,Female,cara11@adventure-works.com,2021-02-09
18886,607,Ballard,United States,NULL,DonaldMcDonald,1983-06-10,Male,donald7@adventure-works.com,2021-09-26
18887,607,Ballard,United States,NULL,KariHernandez,1982-11-21,Female,kari24@adventure-works.com,2021-12-27
18888,623,Kirkland,United States,NULL,DevinPowell,1983-06-17,Male,devin47@adventure-works.com,2021-04-24
18889,627,Marysville,United States,NULL,KatelynMurphy,1982-09-14,Female,katelyn14@adventure-works.com,2021-02-01
18890,634,Redmond,United States,NULL,LaurenBlue,1982-11-30,Female,lauren5@adventure-works.com,2021-07-17
18891,298,Bellflower,United States,NULL,MeganJames,1983-03-10,Female,megan45@adventure-works.com,2021-12-31
18892,310,Colma,United States,NULL,ChaseHoward,1983-05-16,Male,chase11@adventure-works.com,2021-11-15
18893,329,Imperial Beach,United States,NULL,DevinWhite,1982-12-13,Male,devin11@adventure-works.com,2021-03-16
18894,345,Newport Beach,United States,NULL,EricAllen,1983-03-21,Male,eric62@adventure-works.com,2021-12-14
18895,28,Cloverdale,Australia,NULL,MarcoMadan,1960-08-13,Male,marco8@adventure-works.com,2021-02-26
18896,31,Hobart,Australia,NULL,JonathanRussell,1954-09-13,Male,jonathan19@adventure-works.com,2021-04-19
18897,15,Silverwater,Australia,NULL,RussellBlack,1955-02-04,Male,russell23@adventure-works.com,2021-09-01
18898,15,Silverwater,Australia,NULL,MonicaChandra,1961-03-10,Female,monica2@adventure-works.com,2021-03-08
18899,29,Findon,Australia,NULL,GlennLiu,1955-10-26,Male,glenn5@adventure-works.com,2019-07-03
18900,12,North Sydney,Australia,NULL,MathewTorres,1956-04-06,Male,mathew7@adventure-works.com,2019-07-14
18901,19,Wollongong,Australia,NULL,ConnorShan,1962-09-05,Male,connor26@adventure-works.com,2021-06-15
18902,35,Melbourne,Australia,NULL,SteveChen,1962-08-12,Male,steve6@adventure-works.com,2019-07-20
18903,18,Sydney,Australia,NULL,LouisZeng,1957-05-26,Male,louis16@adventure-works.com,2019-07-17
18904,358,San Carlos,United States,NULL,EmmaThomas,1986-04-12,Female,emma10@adventure-works.com,2021-09-17
18905,627,Marysville,United States,NULL,SamuelAdams,1985-04-01,Male,samuel44@adventure-works.com,2021-12-20
18906,30,Perth,Australia,NULL,AdrienneGutierrez,1957-10-11,Female,adrienne7@adventure-works.com,2019-07-03
18907,22,East Brisbane,Australia,NULL,PriscillaNara,1957-11-15,Female,priscilla15@adventure-works.com,2019-07-21
18908,24,Hawthorne,Australia,NULL,KrystalSun,1960-02-14,Female,krystal13@adventure-works.com,2019-07-26
18909,33,Cranbourne,Australia,NULL,JodiChavez,1960-12-10,Female,jodi15@adventure-works.com,2019-07-03
18910,536,Beaverton,United States,NULL,MarcoPerez,1981-04-26,Male,marco20@adventure-works.com,2021-11-11
18911,626,Lynnwood,United States,NULL,ElijahMcDonald,1980-12-19,Male,elijah47@adventure-works.com,2021-11-22
18912,626,Lynnwood,United States,NULL,TylerWilliams,1981-04-15,Male,tyler6@adventure-works.com,2021-06-07
18913,301,Burbank,United States,NULL,JesseStewart,1981-05-06,Male,jesse26@adventure-works.com,2021-10-05
18914,301,Burbank,United States,NULL,FeliciaRuiz,1981-01-12,Female,felicia2@adventure-works.com,2021-12-12
18915,316,El Cajon,United States,NULL,SydneyGonzalez,1980-07-04,Female,sydney58@adventure-works.com,2021-08-02
18916,352,Palo Alto,United States,NULL,ChristianMoore,1979-08-03,Male,christian41@adventure-works.com,2021-09-04
18917,372,Spring Valley,United States,NULL,JonathanNelson,1979-09-08,Male,jonathan38@adventure-works.com,2021-09-20
18918,641,Spokane,United States,NULL,JacquelineRoss,1979-06-25,Female,jacqueline4@adventure-works.com,2021-08-18
18919,59,Oak Bay,Canada,NULL,EduardoHernandez,1979-05-17,Male,eduardo26@adventure-works.com,2021-03-14
18920,355,Redwood City,United States,NULL,JonathanYoung,1978-11-16,Male,jonathan47@adventure-works.com,2022-01-18
18921,627,Marysville,United States,NULL,RachelBailey,1978-09-22,Female,rachel36@adventure-works.com,2021-07-29
18922,53,Metchosin,Canada,NULL,MadelineGonzalez,1979-03-05,Female,madeline8@adventure-works.com,2021-11-28
18923,609,Bellingham,United States,NULL,CassandraKapoor,1979-04-22,Female,cassandra1@adventure-works.com,2021-03-27
18924,322,Fremont,United States,NULL,RachelWilliams,1979-05-21,Female,rachel4@adventure-works.com,2021-06-05
18925,60,Port Hammond,Canada,NULL,HaleyGriffin,1981-11-09,Female,haley40@adventure-works.com,2021-05-17
18926,57,Newton,Canada,NULL,AlexandreLobao,1981-09-25,Male,alexandre1@adventure-works.com,2021-02-11
18927,51,Langford,Canada,NULL,AriannaCox,1981-08-05,Female,arianna32@adventure-works.com,2021-07-07
18928,10,Newcastle,Australia,NULL,CarmenPrasad,1971-08-22,Female,carmen12@adventure-works.com,2019-07-29
18929,30,Perth,Australia,NULL,DonaldGarcia,1960-12-14,Male,donald16@adventure-works.com,2019-07-20
18930,40,Warrnambool,Australia,NULL,KatelynRichardson,1961-04-15,Female,katelyn8@adventure-works.com,2019-07-24
18931,27,Townsville,Australia,NULL,RosaShe,1962-06-13,Female,rosa23@adventure-works.com,2019-07-19
18932,16,Springwood,Australia,NULL,CarlChande,1969-07-31,Male,carl14@adventure-works.com,2021-03-24
18933,609,Bellingham,United States,NULL,KelliHuang,1985-08-30,Female,kelli6@adventure-works.com,2021-08-09
18934,642,Tacoma,United States,NULL,JeremiahMoore,1979-08-22,Male,jeremiah1@adventure-works.com,2021-09-18
18935,331,La Jolla,United States,NULL,JasmineJenkins,1971-11-15,Female,jasmine47@adventure-works.com,2021-02-01
18936,385,Woodland Hills,United States,NULL,MorganCollins,1971-07-11,Female,morgan2@adventure-works.com,2021-06-03
18937,348,Oakland,United States,NULL,IanReed,1962-08-10,Male,ian87@adventure-works.com,2021-12-01
18938,322,Fremont,United States,NULL,LucasLopez,1962-11-30,Male,lucas44@adventure-works.com,2021-10-18
18939,385,Woodland Hills,United States,NULL,HunterMcDonald,1962-09-24,Male,hunter6@adventure-works.com,2022-01-22
18940,547,Portland,United States,NULL,SethBell,1963-04-16,Male,seth85@adventure-works.com,2021-11-07
18941,536,Beaverton,United States,NULL,PhilipTorres,1962-09-05,Male,philip12@adventure-works.com,2021-12-25
18942,298,Bellflower,United States,NULL,BillyOrtega,1962-11-19,Male,billy22@adventure-works.com,2021-07-15
18943,634,Redmond,United States,NULL,KaitlynHall,1963-02-01,Female,kaitlyn21@adventure-works.com,2021-08-27
18944,54,N. Vancouver,Canada,NULL,MarcusTaylor,1961-11-03,Male,marcus9@adventure-works.com,2021-07-05
18945,335,Lemon Grove,United States,NULL,MarcusCox,1961-12-21,Male,marcus86@adventure-works.com,2021-12-28
18946,310,Colma,United States,NULL,BrandonSimmons,1967-08-05,Male,brandon12@adventure-works.com,2021-08-12
18947,336,Lincoln Acres,United States,NULL,DevinBryant,1961-11-04,Male,devin55@adventure-works.com,2021-07-31
18948,311,Concord,United States,NULL,SydneyBailey,1967-03-13,Female,sydney9@adventure-works.com,2021-08-20
18949,548,Salem,United States,NULL,JacksonHall,1937-12-30,Male,jackson52@adventure-works.com,2021-08-19
18950,54,N. Vancouver,Canada,NULL,LaurenAlexander,1970-10-22,Female,lauren65@adventure-works.com,2021-11-06
18951,64,Shawnee,Canada,NULL,DaltonJones,1971-06-14,Male,dalton3@adventure-works.com,2021-11-27
18952,545,Milwaukie,United States,NULL,ChloeHernandez,1971-04-22,Female,chloe16@adventure-works.com,2022-01-13
18953,298,Bellflower,United States,NULL,MyaPatterson,1976-10-20,Female,mya12@adventure-works.com,2021-09-15
18954,322,Fremont,United States,NULL,DaltonYoung,1970-11-23,Male,dalton24@adventure-works.com,2021-11-21
18955,352,Palo Alto,United States,NULL,JustinJones,1967-08-19,Male,justin34@adventure-works.com,2021-11-29
18956,358,San Carlos,United States,NULL,SaraHoward,1967-10-15,Female,sara12@adventure-works.com,2021-12-21
18957,612,Burien,United States,NULL,MackenzieLopez,1967-10-08,Female,mackenzie42@adventure-works.com,2021-01-24
18958,307,Chula Vista,United States,NULL,NatalieSanchez,1968-01-15,Female,natalie1@adventure-works.com,2021-01-05
18959,71,Westminster,Canada,NULL,SethMorris,1967-08-04,Male,seth89@adventure-works.com,2021-11-03
18960,347,Novato,United States,NULL,MarcusJohnson,1968-04-03,Male,marcus1@adventure-works.com,2021-01-31
18961,63,Shawnee,Canada,NULL,JeremiahHenderson,1968-03-04,Male,jeremiah28@adventure-works.com,2021-11-16
18962,310,Colma,United States,NULL,SethParker,1968-06-23,Male,seth44@adventure-works.com,2021-02-03
18963,635,Renton,United States,NULL,AmberCollins,1967-08-02,Female,amber2@adventure-works.com,2021-02-19
18964,343,National City,United States,NULL,ThomasGonzalez,1966-09-06,Male,thomas45@adventure-works.com,2021-04-20
18965,315,Downey,United States,NULL,RichardTurner,1972-10-12,Male,richard33@adventure-works.com,2022-01-19
18966,299,Berkeley,United States,NULL,CarlyRai,1948-04-16,Female,carly15@adventure-works.com,2021-03-08
18967,338,Los Angeles,United States,NULL,XavierClark,1948-01-22,Male,xavier17@adventure-works.com,2021-02-09
18968,54,N. Vancouver,Canada,NULL,IsaiahLopez,1953-04-11,Male,isaiah36@adventure-works.com,2021-10-27
18969,626,Lynnwood,United States,NULL,AnnaCox,1948-01-09,Female,anna15@adventure-works.com,2022-01-13
18970,338,Los Angeles,United States,NULL,JasonRoberts,1949-02-08,Male,jason34@adventure-works.com,2021-11-17
18971,54,N. Vancouver,Canada,NULL,WyattMoore,1948-08-11,Male,wyatt8@adventure-works.com,2021-11-17
18972,60,Port Hammond,Canada,NULL,BenjaminButler,1948-08-06,Male,benjamin15@adventure-works.com,2021-11-02
18973,302,Burlingame,United States,NULL,KateYuan,1948-12-07,Female,kate5@adventure-works.com,2021-02-22
18974,331,La Jolla,United States,NULL,JamesRodriguez,1948-11-22,Male,james93@adventure-works.com,2021-02-25
18975,334,Lakewood,United States,NULL,SamuelBryant,1955-05-13,Male,samuel17@adventure-works.com,2021-06-06
18976,539,Corvallis,United States,NULL,GarrettHoward,1949-10-19,Male,garrett16@adventure-works.com,2021-11-30
18977,536,Beaverton,United States,NULL,JacksonWang,1950-02-14,Male,jackson26@adventure-works.com,2021-12-06
18978,52,Langley,Canada,NULL,IsaiahMorgan,1955-08-04,Male,isaiah12@adventure-works.com,2021-05-02
18979,372,Spring Valley,United States,NULL,NoahTaylor,1949-09-18,Male,noah49@adventure-works.com,2021-12-09
18980,539,Corvallis,United States,NULL,SophiaHernandez,1950-04-16,Female,sophia16@adventure-works.com,2021-12-06
18981,352,Palo Alto,United States,NULL,SavannahWatson,1949-10-25,Female,savannah7@adventure-works.com,2021-08-06
18982,623,Kirkland,United States,NULL,KyleBaker,1950-10-05,Male,kyle46@adventure-works.com,2021-12-02
18983,361,San Gabriel,United States,NULL,DestinyPrice,1956-10-16,Female,destiny48@adventure-works.com,2021-06-17
18984,618,Issaquah,United States,NULL,ShelbyRivera,1962-02-08,Female,shelby17@adventure-works.com,2021-03-23
18985,612,Burien,United States,NULL,PaigeBailey,1950-07-21,Female,paige40@adventure-works.com,2021-11-22
18986,68,Vancouver,Canada,NULL,RobertRoberts,1951-01-09,Male,robert47@adventure-works.com,2021-02-10
18987,547,Portland,United States,NULL,HunterAdams,1950-08-13,Male,hunter40@adventure-works.com,2021-01-30
18988,322,Fremont,United States,NULL,CourtneyBaker,1950-07-05,Female,courtney13@adventure-works.com,2021-11-01
18989,302,Burlingame,United States,NULL,CindySuri,1956-10-16,Female,cindy1@adventure-works.com,2021-08-30
18990,609,Bellingham,United States,NULL,AmandaHenderson,1951-08-22,Female,amanda26@adventure-works.com,2021-02-13
18991,611,Bremerton,United States,NULL,EvanCook,1951-10-30,Male,evan22@adventure-works.com,2021-12-01
18992,338,Los Angeles,United States,NULL,DavidPerry,1952-04-17,Male,david40@adventure-works.com,2021-06-13
18993,299,Berkeley,United States,NULL,KevinRoss,1952-05-13,Male,kevin8@adventure-works.com,2021-12-08
18994,618,Issaquah,United States,NULL,JacksonAllen,1958-11-17,Male,jackson46@adventure-works.com,2021-11-06
18995,298,Bellflower,United States,NULL,MelissaGray,1952-10-29,Female,melissa28@adventure-works.com,2021-10-24
18996,383,West Covina,United States,NULL,KatherineTurner,1953-05-12,Female,katherine53@adventure-works.com,2021-12-27
18997,642,Tacoma,United States,NULL,EricKing,1952-09-05,Male,eric59@adventure-works.com,2021-08-31
18998,546,Oregon City,United States,NULL,AidanBennett,1953-05-06,Male,aidan1@adventure-works.com,2021-12-06
18999,543,Lebanon,United States,NULL,MackenzieWatson,1952-10-21,Female,mackenzie7@adventure-works.com,2021-12-12
19000,70,Westminster,Canada,NULL,MakaylaBlue,1959-11-09,Female,makayla12@adventure-works.com,2021-11-06
19001,70,Westminster,Canada,NULL,FernandoBrown,1953-08-23,Male,fernando4@adventure-works.com,2021-03-14
19002,637,Seattle,United States,NULL,AlexisThompson,1954-04-07,Female,alexis13@adventure-works.com,2021-12-10
19003,347,Novato,United States,NULL,JaredStewart,1965-06-04,Male,jared24@adventure-works.com,2021-12-22
19004,359,San Diego,United States,NULL,IanRogers,1959-08-31,Male,ian86@adventure-works.com,2021-12-27
19005,637,Seattle,United States,NULL,LaurenPeterson,1954-09-24,Female,lauren15@adventure-works.com,2021-02-22
19006,536,Beaverton,United States,NULL,LeslieMartin,1955-10-18,Female,leslie0@adventure-works.com,2021-12-19
19007,545,Milwaukie,United States,NULL,MackenzieSanchez,1961-09-08,Female,mackenzie26@adventure-works.com,2021-09-04
19008,642,Tacoma,United States,NULL,HaileyMurphy,1955-11-08,Female,hailey6@adventure-works.com,2021-12-04
19009,299,Berkeley,United States,NULL,AriannaWatson,1961-10-20,Female,arianna21@adventure-works.com,2022-01-12
19010,311,Concord,United States,NULL,NaomiOrtega,1955-12-06,Female,naomi21@adventure-works.com,2021-02-16
19011,326,Grossmont,United States,NULL,MariaCook,1956-02-06,Female,maria5@adventure-works.com,2021-07-13
19012,372,Spring Valley,United States,NULL,OscarBryant,1955-10-11,Male,oscar4@adventure-works.com,2021-08-11
19013,385,Woodland Hills,United States,NULL,AmandaPhillips,1956-05-07,Female,amanda49@adventure-works.com,2021-03-25
19014,53,Metchosin,Canada,NULL,JonathanHernandez,1957-01-02,Male,jonathan48@adventure-works.com,2021-05-17
19015,59,Oak Bay,Canada,NULL,ThomasGriffin,1962-02-07,Male,thomas23@adventure-works.com,2021-03-18
19016,310,Colma,United States,NULL,SierraWright,1957-04-25,Female,sierra17@adventure-works.com,2021-12-14
19017,310,Colma,United States,NULL,ZoeBrooks,1957-03-10,Female,zoe1@adventure-works.com,2021-11-05
19018,314,Daly City,United States,NULL,NicoleGray,1962-11-07,Female,nicole41@adventure-works.com,2021-07-04
19019,352,Palo Alto,United States,NULL,JacksonGonzales,1962-09-05,Male,jackson19@adventure-works.com,2021-04-19
19020,315,Downey,United States,NULL,JackFlores,1963-03-12,Male,jack12@adventure-works.com,2021-08-28
19021,635,Renton,United States,NULL,MelissaRussell,1963-11-18,Female,melissa15@adventure-works.com,2021-03-18
19022,326,Grossmont,United States,NULL,SamanthaWood,1969-04-11,Female,samantha27@adventure-works.com,2021-10-01
19023,345,Newport Beach,United States,NULL,AriannaPowell,1958-03-22,Female,arianna8@adventure-works.com,2021-03-08
19024,618,Issaquah,United States,NULL,DaltonRussell,1958-02-03,Male,dalton66@adventure-works.com,2021-03-25
19025,545,Milwaukie,United States,NULL,AaronRoberts,1958-05-05,Male,aaron37@adventure-works.com,2021-03-14
